name,time,sp,value
1,2,D.eleginoides,0.00343571453574774
1,3,D.eleginoides,0.0034357177317616
1,4,D.eleginoides,0.00343572112229817
1,5,D.eleginoides,0.00343572467969304
1,6,D.eleginoides,0.00343572837259565
1,7,D.eleginoides,0.0034357321685906
1,8,D.eleginoides,0.00343573603588431
1,9,D.eleginoides,0.00343573994453508
1,10,D.eleginoides,0.00343574386749456
1,11,D.eleginoides,0.00343574778141332
1,12,D.eleginoides,0.00343575166705476
1,13,D.eleginoides,0.00343575550926187
1,14,D.eleginoides,0.00343575929657103
1,15,D.eleginoides,0.00343576302064091
1,16,D.eleginoides,0.00343576667564774
1,17,D.eleginoides,0.00343577025773837
1,18,D.eleginoides,0.00343577376457644
1,19,D.eleginoides,0.00343577719498164
1,20,D.eleginoides,0.00343578054864778
1,21,D.eleginoides,0.00343578382592298
1,22,D.eleginoides,0.00343578702763777
1,23,D.eleginoides,0.00343579015497061
1,24,D.eleginoides,0.00343579320934289
1,25,D.eleginoides,0.00343579619233755
1,26,D.eleginoides,0.00343579910563684
1,27,D.eleginoides,0.00343580195097533
1,28,D.eleginoides,0.00343580473010522
1,29,D.eleginoides,0.00343580744477128
1,30,D.eleginoides,0.00343581009669328
1,31,D.eleginoides,0.00343581268755426
1,32,D.eleginoides,0.00343581521899305
1,33,D.eleginoides,0.00343581769260009
1,34,D.eleginoides,0.00343582010991546
1,35,D.eleginoides,0.00343582247242861
1,36,D.eleginoides,0.00343582478157917
1,37,D.eleginoides,0.00343582703875843
1,38,D.eleginoides,0.00343582924531127
1,39,D.eleginoides,0.00343583140253827
1,40,D.eleginoides,0.00343583351169787
1,41,D.eleginoides,0.00343583557400855
1,42,D.eleginoides,0.00343583759065084
1,43,D.eleginoides,0.00343583956276924
1,44,D.eleginoides,0.00343584149147397
1,45,D.eleginoides,0.00343584337784265
1,46,D.eleginoides,0.00343584522292166
1,47,D.eleginoides,0.00343584702772756
1,48,D.eleginoides,0.00343584879324826
1,49,D.eleginoides,0.00343585052044411
1,50,D.eleginoides,0.00343585221024893
1,0,D.mawsoni,0.00490896078719985
1,1,D.mawsoni,0.00490896333965087
1,2,D.mawsoni,0.00490896617184322
1,3,D.mawsoni,0.0049089692695258
1,4,D.mawsoni,0.0049089726029909
1,5,D.mawsoni,0.00490897613330293
1,6,D.mawsoni,0.00490897981953692
1,7,D.mawsoni,0.00490898362390861
1,8,D.mawsoni,0.00490898751315617
1,9,D.mawsoni,0.00490899145787229
1,10,D.mawsoni,0.00490899543180004
1,11,D.mawsoni,0.00490899941164771
1,12,D.mawsoni,0.00490900337715346
1,13,D.mawsoni,0.00490900731111554
1,14,D.mawsoni,0.0049090111992938
1,15,D.mawsoni,0.00490901503019999
1,16,D.mawsoni,0.00490901879482236
1,17,D.mawsoni,0.00490902248632335
1,18,D.mawsoni,0.00490902609973633
1,19,D.mawsoni,0.00490902963167714
1,20,D.mawsoni,0.00490903308007895
1,21,D.mawsoni,0.00490903644395489
1,22,D.mawsoni,0.00490903972318954
1,23,D.mawsoni,0.004909042918359
1,24,D.mawsoni,0.00490904603057772
1,25,D.mawsoni,0.0049090490613699
1,26,D.mawsoni,0.0049090520125629
1,27,D.mawsoni,0.00490905488619984
1,28,D.mawsoni,0.00490905768446899
1,29,D.mawsoni,0.00490906040964716
1,30,D.mawsoni,0.00490906306405524
1,31,D.mawsoni,0.00490906565002354
1,32,D.mawsoni,0.00490906816986534
1,33,D.mawsoni,0.00490907062585712
1,34,D.mawsoni,0.00490907302022411
1,35,D.mawsoni,0.00490907535513013
1,36,D.mawsoni,0.00490907763267075
1,37,D.mawsoni,0.00490907985486913
1,38,D.mawsoni,0.00490908202367378
1,39,D.mawsoni,0.00490908414095791
1,40,D.mawsoni,0.00490908620851985
1,41,D.mawsoni,0.00490908822808431
1,42,D.mawsoni,0.00490909020130419
1,43,D.mawsoni,0.00490909212976279
1,44,D.mawsoni,0.00490909401497628
1,45,D.mawsoni,0.00490909585839626
1,46,D.mawsoni,0.00490909766141246
1,47,D.mawsoni,0.00490909942535531
1,48,D.mawsoni,0.00490910115149863
1,49,D.mawsoni,0.00490910284106216
1,50,D.mawsoni,0.00490910449521398
1,0,E.antarctica,0.032839160171903
1,1,E.antarctica,0.0328405428128687
1,2,E.antarctica,0.0328419001562222
1,3,E.antarctica,0.0328431157306756
1,4,E.antarctica,0.0328441498923342
1,5,E.antarctica,0.0328449989618183
1,6,E.antarctica,0.0328456740977526
1,7,E.antarctica,0.032846193600285
1,8,E.antarctica,0.0328465789063405
1,9,E.antarctica,0.0328468520389156
1,10,E.antarctica,0.0328470339912063
1,11,E.antarctica,0.0328471437910331
1,12,E.antarctica,0.032847198049645
1,13,E.antarctica,0.032847210837927
1,14,E.antarctica,0.0328471937703104
1,15,E.antarctica,0.0328471562094545
1,16,E.antarctica,0.0328471055312299
1,17,E.antarctica,0.0328470474097427
1,18,E.antarctica,0.0328469860969606
1,19,E.antarctica,0.0328469246819984
1,20,E.antarctica,0.0328468653223204
1,21,E.antarctica,0.0328468094438926
1,22,E.antarctica,0.0328467579103409
1,23,E.antarctica,0.032846711162985
1,24,E.antarctica,0.0328466693345955
1,25,E.antarctica,0.0328466323401457
1,26,E.antarctica,0.0328465999478998
1,27,E.antarctica,0.0328465718340327
1,28,E.antarctica,0.0328465476237017
1,29,E.antarctica,0.032846526921163
1,30,E.antarctica,0.0328465093311731
1,31,E.antarctica,0.0328464944735756
1,32,E.antarctica,0.0328464819926541
1,33,E.antarctica,0.032846471562547
1,34,E.antarctica,0.0328464628897676
1,35,E.antarctica,0.0328464557136593
1,36,E.antarctica,0.0328464498054323
1,37,E.antarctica,0.0328464449662789
1,38,E.antarctica,0.0328464410249415
1,39,E.antarctica,0.032846437835008
1,40,E.antarctica,0.0328464352721321
1,41,E.antarctica,0.0328464332313134
1,42,E.antarctica,0.0328464316243277
1,43,E.antarctica,0.0328464303773593
1,44,E.antarctica,0.0328464294288645
1,45,E.antarctica,0.0328464287276754
1,46,E.antarctica,0.0328464282313389
1,47,E.antarctica,0.0328464279046809
1,48,E.antarctica,0.0328464277185759
1,49,E.antarctica,0.0328464276489042
1,50,E.antarctica,0.0328464276756739
1,0,E.carlsbergi,0.0077948215853878
1,1,E.carlsbergi,0.0077951375632908
1,2,E.carlsbergi,0.00779537676378552
1,3,E.carlsbergi,0.00779553869561657
1,4,E.carlsbergi,0.00779564126469364
1,5,E.carlsbergi,0.00779570060542311
1,6,E.carlsbergi,0.00779572933041638
1,7,E.carlsbergi,0.00779573701406728
1,8,E.carlsbergi,0.00779573079881946
1,9,E.carlsbergi,0.00779571592626378
1,10,E.carlsbergi,0.00779569617261838
1,11,E.carlsbergi,0.0077956741970455
1,12,E.carlsbergi,0.00779565181676818
1,13,E.carlsbergi,0.0077956302225058
1,14,E.carlsbergi,0.00779561014584526
1,15,E.carlsbergi,0.00779559198817092
1,16,E.carlsbergi,0.00779557591902548
1,17,E.carlsbergi,0.00779556195030708
1,18,E.carlsbergi,0.00779554999149481
1,19,E.carlsbergi,0.0077955398900949
1,20,E.carlsbergi,0.00779553146067656
1,21,E.carlsbergi,0.0077955245051897
1,22,E.carlsbergi,0.00779551882670156
1,23,E.carlsbergi,0.00779551423823585
1,24,E.carlsbergi,0.00779551056802928
1,25,E.carlsbergi,0.0077955076622222
1,26,E.carlsbergi,0.00779550538576105
1,27,E.carlsbergi,0.00779550362209954
1,28,E.carlsbergi,0.00779550227213509
1,29,E.carlsbergi,0.00779550125269937
1,30,E.carlsbergi,0.00779550049483039
1,31,E.carlsbergi,0.00779549994198435
1,32,E.carlsbergi,0.00779549954829228
1,33,E.carlsbergi,0.00779549927692801
1,34,E.carlsbergi,0.00779549909862501
1,35,E.carlsbergi,0.00779549899035994
1,36,E.carlsbergi,0.00779549893420624
1,37,E.carlsbergi,0.00779549891635218
1,38,E.carlsbergi,0.00779549892627196
1,39,E.carlsbergi,0.0077954989560351
1,40,E.carlsbergi,0.00779549899973834
1,41,E.carlsbergi,0.00779549905304354
1,42,E.carlsbergi,0.00779549911280629
1,43,E.carlsbergi,0.00779549917678088
1,44,E.carlsbergi,0.00779549924338849
1,45,E.carlsbergi,0.00779549931153748
1,46,E.carlsbergi,0.00779549938048568
1,47,E.carlsbergi,0.00779549944973648
1,48,E.carlsbergi,0.00779549951896155
1,49,E.carlsbergi,0.00779549958794444
1,50,E.carlsbergi,0.00779549965654024
1,0,G.braueri,0.0438445343934535
1,1,G.braueri,0.0438455782636481
1,2,G.braueri,0.0438465446047047
1,3,G.braueri,0.0438473549839278
1,4,G.braueri,0.0438480014176282
1,5,G.braueri,0.0438485000455658
1,6,G.braueri,0.0438488723695546
1,7,G.braueri,0.0438491404767281
1,8,G.braueri,0.0438493250523312
1,9,G.braueri,0.0438494444155493
1,10,G.braueri,0.0438495141673027
1,11,G.braueri,0.0438495471998427
1,12,G.braueri,0.043849553903091
1,13,G.braueri,0.0438495424635068
1,14,G.braueri,0.0438495191923552
1,15,G.braueri,0.0438494888469158
1,16,G.braueri,0.0438494549250988
1,17,G.braueri,0.0438494199244752
1,18,G.braueri,0.0438493855631161
1,19,G.braueri,0.0438493529633557
1,20,G.braueri,0.0438493228016021
1,21,G.braueri,0.0438492954282434
1,22,G.braueri,0.0438492709619689
1,23,G.braueri,0.0438492493626873
1,24,G.braueri,0.0438492304868885
1,25,G.braueri,0.0438492141288463
1,26,G.braueri,0.0438492000505852
1,27,G.braueri,0.0438491880030712
1,28,G.braueri,0.0438491777406578
1,29,G.braueri,0.0438491690304391
1,30,G.braueri,0.043849161657831
1,31,G.braueri,0.0438491554294218
1,32,G.braueri,0.0438491501739034
1,33,G.braueri,0.0438491457417012
1,34,G.braueri,0.0438491420037677
1,35,G.braueri,0.0438491388498852
1,36,G.braueri,0.0438491361867228
1,37,G.braueri,0.0438491339358209
1,38,G.braueri,0.0438491320316215
1,39,G.braueri,0.0438491304196154
1,40,G.braueri,0.0438491290546513
1,41,G.braueri,0.0438491278994269
1,42,G.braueri,0.0438491269231668
1,43,G.braueri,0.0438491261004818
1,44,G.braueri,0.0438491254103981
1,45,G.braueri,0.0438491248355412
1,46,G.braueri,0.0438491243614558
1,47,G.braueri,0.043849123976047
1,48,G.braueri,0.0438491236691218
1,49,G.braueri,0.0438491234320201
1,50,G.braueri,0.043849123257316
1,0,G.fraseri,0.0257245863397702
1,1,G.fraseri,0.0257252097267497
1,2,G.fraseri,0.02572567842529
1,3,G.fraseri,0.0257260156001675
1,4,G.fraseri,0.0257262461110207
1,5,G.fraseri,0.0257263933314843
1,6,G.fraseri,0.025726477881272
1,7,G.fraseri,0.0257265168793343
1,8,G.fraseri,0.0257265239689369
1,9,G.fraseri,0.025726509702027
1,10,G.fraseri,0.0257264820346989
1,11,G.fraseri,0.0257264468188539
1,12,G.fraseri,0.0257264082429984
1,13,G.fraseri,0.0257263692073498
1,14,G.fraseri,0.0257263316330492
1,15,G.fraseri,0.025726296711442
1,16,G.fraseri,0.0257262651015063
1,17,G.fraseri,0.0257262370837624
1,18,G.fraseri,0.0257262126784188
1,19,G.fraseri,0.025726191734605
1,20,G.fraseri,0.0257261739965644
1,21,G.fraseri,0.0257261591517278
1,22,G.fraseri,0.0257261468647315
1,23,G.fraseri,0.0257261368006839
1,24,G.fraseri,0.0257261286403373
1,25,G.fraseri,0.0257261220892738
1,26,G.fraseri,0.025726116882758
1,27,G.fraseri,0.0257261127875357
1,28,G.fraseri,0.0257261096015577
1,29,G.fraseri,0.0257261071523597
1,30,G.fraseri,0.0257261052946408
1,31,G.fraseri,0.0257261039074314
1,32,G.fraseri,0.0257261028911237
1,33,G.fraseri,0.0257261021645502
1,34,G.fraseri,0.0257261016622292
1,35,G.fraseri,0.0257261013318469
1,36,G.fraseri,0.0257261011320101
1,37,G.fraseri,0.0257261010302803
1,38,G.fraseri,0.0257261010014821
1,39,G.fraseri,0.0257261010262686
1,40,G.fraseri,0.0257261010899222
1,41,G.fraseri,0.0257261011813621
1,42,G.fraseri,0.0257261012923349
1,43,G.fraseri,0.0257261014167605
1,44,G.fraseri,0.0257261015502096
1,45,G.fraseri,0.0257261016894913
1,46,G.fraseri,0.0257261018323317
1,47,G.fraseri,0.0257261019771252
1,48,G.fraseri,0.0257261021227458
1,49,G.fraseri,0.0257261022684056
1,50,G.fraseri,0.0257261024135499
1,0,G.nicholsi,0.0710943251269718
1,1,G.nicholsi,0.0710960463232213
1,2,G.nicholsi,0.0710977806548228
1,3,G.nicholsi,0.0710994076547674
1,4,G.nicholsi,0.0711008704436404
1,5,G.nicholsi,0.0711021421538555
1,6,G.nicholsi,0.0711032159142931
1,7,G.nicholsi,0.0711040985303508
1,8,G.nicholsi,0.0711048053441526
1,9,G.nicholsi,0.0711053562889722
1,10,G.nicholsi,0.0711057730554451
1,11,G.nicholsi,0.0711060771857327
1,12,G.nicholsi,0.0711062888862241
1,13,G.nicholsi,0.0711064263660784
1,14,G.nicholsi,0.0711065055423902
1,15,G.nicholsi,0.0711065399888404
1,16,G.nicholsi,0.0711065410369185
1,17,G.nicholsi,0.0711065179650196
1,18,G.nicholsi,0.0711064782308833
1,19,G.nicholsi,0.0711064277177799
1,20,G.nicholsi,0.0711063709756165
1,21,G.nicholsi,0.0711063114457126
1,22,G.nicholsi,0.0711062516632157
1,23,G.nicholsi,0.0711061934346346
1,24,G.nicholsi,0.0711061379902482
1,25,G.nicholsi,0.0711060861125678
1,26,G.nicholsi,0.0711060382428444
1,27,G.nicholsi,0.071105994568019
1,28,G.nicholsi,0.0711059550906446
1,29,G.nicholsi,0.0711059196842601
1,30,G.nicholsi,0.0711058881365424
1,31,G.nicholsi,0.0711058601823447
1,32,G.nicholsi,0.0711058355284865
1,33,G.nicholsi,0.0711058138719126
1,34,G.nicholsi,0.0711057949125959
1,35,G.nicholsi,0.071105778362339
1,36,G.nicholsi,0.0711057639504256
1,37,G.nicholsi,0.0711057514269005
1,38,G.nicholsi,0.0711057405641008
1,39,G.nicholsi,0.0711057311569323
1,40,G.nicholsi,0.0711057230222801
1,41,G.nicholsi,0.0711057159978475
1,42,G.nicholsi,0.0711057099406494
1,43,G.nicholsi,0.0711057047253251
1,44,G.nicholsi,0.0711057002423912
1,45,G.nicholsi,0.0711056963965168
1,46,G.nicholsi,0.0711056931048768
1,47,G.nicholsi,0.0711056902956196
1,48,G.nicholsi,0.071105687906465
1,49,G.nicholsi,0.0711056858834438
1,50,G.nicholsi,0.0711056841797756
1,0,K.anderssoni,0.00435255462549997
1,1,K.anderssoni,0.00435279173210687
1,2,K.anderssoni,0.00435295221522118
1,3,K.anderssoni,0.00435305126465151
1,4,K.anderssoni,0.00435310550065791
1,5,K.anderssoni,0.00435312897203404
1,6,K.anderssoni,0.0043531323469998
1,7,K.anderssoni,0.00435312330634674
1,8,K.anderssoni,0.00435310720140982
1,9,K.anderssoni,0.00435308766152698
1,10,K.anderssoni,0.00435306707660656
1,11,K.anderssoni,0.0043530469592396
1,12,K.anderssoni,0.00435302820993667
1,13,K.anderssoni,0.00435301130917649
1,14,K.anderssoni,0.0043529964554319
1,15,K.anderssoni,0.00435298366364667
1,16,K.anderssoni,0.00435297283484325
1,17,K.anderssoni,0.00435296380469716
1,18,K.anderssoni,0.00435295637683096
1,19,K.anderssoni,0.00435295034506119
1,20,K.anderssoni,0.00435294550771871
1,21,K.anderssoni,0.00435294167634327
1,22,K.anderssoni,0.00435293868044547
1,23,K.anderssoni,0.00435293636957736
1,24,K.anderssoni,0.00435293461361539
1,25,K.anderssoni,0.00435293330190769
1,26,K.anderssoni,0.00435293234174966
1,27,K.anderssoni,0.00435293165651254
1,28,K.anderssoni,0.00435293118364628
1,29,K.anderssoni,0.00435293087270281
1,30,K.anderssoni,0.00435293068347101
1,31,K.anderssoni,0.00435293058427576
1,32,K.anderssoni,0.00435293055046635
1,33,K.anderssoni,0.00435293056310067
1,34,K.anderssoni,0.00435293060782008
1,35,K.anderssoni,0.00435293067390175
1,36,K.anderssoni,0.00435293075347179
1,37,K.anderssoni,0.00435293084086022
1,38,K.anderssoni,0.00435293093207876
1,39,K.anderssoni,0.00435293102440336
1,40,K.anderssoni,0.00435293111604442
1,41,K.anderssoni,0.00435293120588972
1,42,K.anderssoni,0.00435293129330662
1,43,K.anderssoni,0.00435293137799229
1,44,K.anderssoni,0.00435293145986195
1,45,K.anderssoni,0.00435293153896715
1,46,K.anderssoni,0.00435293161543748
1,47,K.anderssoni,0.00435293168943992
1,48,K.anderssoni,0.00435293176115178
1,49,K.anderssoni,0.0043529318307435
1,50,K.anderssoni,0.00435293189836864
1,0,N.achirus,0.100819319145129
1,1,N.achirus,0.100821003980674
1,2,N.achirus,0.100822599025712
1,3,N.achirus,0.10082404153242
1,4,N.achirus,0.100825306296841
1,5,N.achirus,0.100826385368207
1,6,N.achirus,0.100827283721298
1,7,N.achirus,0.100828014837004
1,8,N.achirus,0.100828596899505
1,9,N.achirus,0.100829049993742
1,10,N.achirus,0.100829394205603
1,11,N.achirus,0.100829648435785
1,12,N.achirus,0.10082982973955
1,13,N.achirus,0.100829953033032
1,14,N.achirus,0.100830031041639
1,15,N.achirus,0.100830074398413
1,16,N.achirus,0.100830091827082
1,17,N.achirus,0.100830090365297
1,18,N.achirus,0.10083007559895
1,19,N.achirus,0.100830051889472
1,20,N.achirus,0.100830022583715
1,21,N.achirus,0.100829990201152
1,22,N.achirus,0.100829956596578
1,23,N.achirus,0.100829923098577
1,24,N.achirus,0.100829890625322
1,25,N.achirus,0.100829859779904
1,26,N.achirus,0.100829830927705
1,27,N.achirus,0.100829804258334
1,28,N.achirus,0.100829779834532
1,29,N.achirus,0.100829757630251
1,30,N.achirus,0.100829737559865
1,31,N.achirus,0.100829719500203
1,32,N.achirus,0.10082970330687
1,33,N.achirus,0.100829688826046
1,34,N.achirus,0.100829675902794
1,35,N.achirus,0.100829664386677
1,36,N.achirus,0.100829654135359
1,37,N.achirus,0.100829645016704
1,38,N.achirus,0.100829636909798
1,39,N.achirus,0.100829629705208
1,40,N.achirus,0.100829623304726
1,41,N.achirus,0.100829617620777
1,42,N.achirus,0.100829612575635
1,43,N.achirus,0.100829608100541
1,44,N.achirus,0.100829604134791
1,45,N.achirus,0.100829600624845
1,46,N.achirus,0.100829597523478
1,47,N.achirus,0.100829594789003
1,48,N.achirus,0.100829592384565
1,49,N.achirus,0.100829590277517
1,50,N.achirus,0.100829588438862
1,0,N.coatsi,0.00830523097671556
1,1,N.coatsi,0.00830526744975782
1,2,N.coatsi,0.00830530221143321
1,3,N.coatsi,0.00830533476371507
1,4,N.coatsi,0.00830536488745036
1,5,N.coatsi,0.00830539254012186
1,6,N.coatsi,0.00830541777796996
1,7,N.coatsi,0.00830544071071125
1,8,N.coatsi,0.00830546147598894
1,9,N.coatsi,0.00830548022471062
1,10,N.coatsi,0.00830549711224859
1,11,N.coatsi,0.00830551229287155
1,12,N.coatsi,0.00830552591609578
1,13,N.coatsi,0.00830553812429413
1,14,N.coatsi,0.00830554905119838
1,15,N.coatsi,0.00830555882106395
1,16,N.coatsi,0.00830556754833015
1,17,N.coatsi,0.00830557533764537
1,18,N.coatsi,0.00830558228415301
1,19,N.coatsi,0.00830558847395455
1,20,N.coatsi,0.00830559398468424
1,21,N.coatsi,0.00830559888614488
1,22,N.coatsi,0.00830560324096708
1,23,N.coatsi,0.00830560710526476
1,24,N.coatsi,0.00830561052926784
1,25,N.coatsi,0.00830561355791983
1,26,N.coatsi,0.00830561623143292
1,27,N.coatsi,0.00830561858579677
1,28,N.coatsi,0.00830562065324023
1,29,N.coatsi,0.00830562246264672
1,30,N.coatsi,0.00830562403992561
1,31,N.coatsi,0.0083056254083425
